shots,goals,saves,assists,score,mvp,bcpm,avg_amount,amount_collected,amount_stolen,amount_collected_big,amount_collected_small,amount_overfill,amount_used_while_supersonic,percent_zero_boost,percent_full_boost,percent_boost_0_25,percent_boost_25_50,percent_boost_50_75,percent_boost_75_100,count_powerslide,avg_powerslide_duration,avg_speed_percentage,percent_slow_speed,percent_boost_speed,percent_supersonic_speed,percent_ground,percent_low_air,percent_high_air,avg_distance_to_ball,avg_distance_to_ball_possession,avg_distance_to_ball_no_possession,avg_distance_to_mates,percent_defensive_third,percent_offensive_third,percent_neutral_third,percent_defensive_half,percent_offensive_half,percent_behind_ball,percent_infront_ball,percent_most_back,percent_most_forward,percent_closest_to_ball,percent_farthest_from_ball,inflicted,taken,player_rank,numeric_rank
1,1,1,0,274,0,221.27423,59.24,1193,323,574,619,345,72,5.8672605,5.3262854,13.446227,27.808668,31.748386,26.996712,12,0.14,54.565216,66.76908,30.31677,2.9141564,68.434395,30.136904,1.4286991,2501,2595,2397,3128,54.408516,16.458868,29.132612,69.11146,30.888536,76.0253,23.974707,34.09688,35.117004,38.331944,33.787754,0,0,Platinum 2 Division 3,43
1,0,0,0,90,0,404.34018,47.7,2180,213,1712,468,391,363,12.473337,14.8474455,32.911236,25.60211,13.674736,27.811916,51,0.16,62.260868,49.416874,40.56065,10.022474,72.84517,26.447186,0.7076475,2906,2882,2967,3000,53.99824,16.79169,29.210072,71.30535,28.694647,75.20122,24.798784,37.064518,35.642525,29.459953,42.288788,1,2,Platinum 2 Division 3,43
4,2,1,1,440,1,489.10013,52.63,2367,728,1711,656,296,308,5.08317,4.694011,28.545088,24.686556,21.729801,25.03855,68,0.1,73.17391,34.09309,44.386284,21.520622,55.698383,40.882587,3.41903,3039,2895,3007,3569,31.632654,34.200237,34.16711,46.60593,53.394073,72.79443,27.205564,27.10335,40.22454,29.100803,37.05617,1,1,Champion 2 Division 2,66
0,0,0,0,102,0,261.20514,41.27,1083,136,916,167,105,256,12.951722,24.211119,44.839874,16.965742,9.57328,28.621103,6,0.23,57.695652,61.90222,29.13584,8.961941,57.872852,40.6132,1.5139381,2588,2701,2527,3069,54.0993,16.492527,29.408178,70.25513,29.744883,67.327644,32.672363,39.15263,30.670902,38.06729,34.369095,0,0,Silver 3 Division 2,22
1,1,5,0,543,0,266.92563,59.96,1466,155,867,599,453,47,6.524444,19.376081,16.96861,17.964,28.857504,36.20988,75,0.15,60.95652,56.005974,37.386135,6.6078906,59.860584,36.791542,3.347881,2603,2595,2601,3470,65.65713,11.637034,22.705835,78.66495,21.33505,74.29115,25.708847,50.52651,25.915699,37.14381,32.591873,0,0,Champion 3 Division 3,71
2,0,1,0,353,0,368.88904,58.92,2026,486,1445,581,402,221,5.3621826,16.963554,21.385542,18.174698,28.231928,32.207832,46,0.15,61.826088,54.78359,34.723866,10.492551,64.35075,31.131739,4.5175023,2583,2717,2480,3399,58.119736,18.433111,23.447155,72.053215,27.946785,63.674797,36.325203,27.584742,32.47049,36.627926,29.61794,3,1,Champion 3 Division 3,71
1,0,0,0,96,0,395.47235,49.73,2172,362,1569,603,356,344,10.2782755,9.273814,36.76475,18.31598,21.949604,22.969671,54,0.13,68.04348,42.334984,43.626587,14.038422,60.941856,33.395687,5.66245,3055,2819,3373,3493,46.15773,15.755093,38.087177,66.66073,33.33927,62.17115,37.82885,22.881073,42.81856,27.341972,39.207355,2,1,Champion 3 Division 3,71
0,1,0,0,134,0,136.01245,23.08,933,176,408,525,102,108,26.964382,2.7503767,72.65916,18.831438,0.84019727,7.6692104,4,0.93,51.04348,78.73187,18.61956,2.6485674,71.66165,26.083302,2.2550404,2840,2559,2947,2804,66.43231,9.882602,23.685081,78.66997,21.330032,63.043045,36.956955,59.79397,43.7582,40.40527,59.47811,1,3,Bronze 3 Division 2,10
3,2,0,1,340,0,329.095,41.57,1980,734,1526,454,301,245,12.681792,28.153135,32.143974,20.777924,15.346195,31.73191,9,0.46,56.826088,62.49934,29.036327,8.464329,73.305824,25.477106,1.217076,4359,4217,4726,4268,46.741844,25.234604,28.023552,61.338486,38.661514,74.628044,25.371958,49.973686,31.441315,12.465719,65.70819,0,3,Bronze 2 Division 2,6
5,5,0,1,853,1,348.70773,52.6,2098,657,1597,501,374,91,7.5071335,15.817613,29.023436,22.655874,15.495897,32.824795,51,0.11,67.652176,47.806995,37.916515,14.276489,41.522446,50.05166,8.425892,2301,2088,2812,3602,44.150543,27.523054,28.3264,57.940277,42.05972,77.78065,22.219353,31.136597,40.36123,47.674454,28.283333,1,1,Bronze 2 Division 2,6
4,2,0,1,424,0,214.57658,28.68,1291,317,687,604,14,483,35.14779,9.479487,66.84022,12.120704,7.5719404,13.467137,3,0.96,58.95652,60.446995,34.962578,4.5904245,76.61472,22.190895,1.1943818,2341,2326,2392,3472,40.32705,28.918907,30.754051,54.508408,45.491592,75.65614,24.343859,33.62974,28.892767,41.10917,20.720797,1,0,Bronze 2 Division 2,6
1,0,2,1,232,0,398.8766,52.93,2083,211,1657,426,369,110,10.554368,9.46925,32.331516,25.557383,14.58386,27.527235,41,0.12,65.21739,46.711994,41.423603,11.864407,47.614426,44.722908,7.6626673,3198,3192,3195,3858,43.90213,21.662853,34.43501,61.412907,38.58709,77.4624,22.537594,35.521656,30.319473,28.308813,39.51106,1,0,Grand Champion 1 Division 2,74
1,0,2,0,270,0,337.6325,54.35,1911,531,1259,652,260,129,13.492344,6.972909,28.258972,24.662163,13.932899,33.14597,62,0.11,61.434784,55.683907,35.642673,8.673427,54.782955,39.862175,5.354873,2739,2615,2846,3383,51.414932,16.357885,32.22718,69.689606,30.31039,74.67732,25.322676,26.737337,30.388693,28.474676,23.557125,1,0,Grand Champion 1 Division 3,75
3,2,3,0,499,1,384.80563,52.8,2178,375,1786,392,261,206,11.993522,20.206125,23.199533,18.362284,17.051525,41.38666,62,0.1,67.695656,44.03615,45.007767,10.9560795,58.30415,38.447636,3.2482207,3053,2948,3125,3715,59.039684,13.235419,27.7249,75.87279,24.127218,78.10479,21.895212,42.84452,30.594816,38.1331,35.24735,0,0,Grand Champion 1 Division 3,75
2,1,0,0,254,0,346.46643,47.15,1961,274,1156,805,373,69,7.8297997,11.0217905,31.283329,26.84906,14.850451,27.017157,59,0.14,59.95652,56.80163,36.73274,6.465639,61.09213,34.96061,3.9472568,3023,3150,2916,3721,55.162777,17.336308,27.50092,70.802986,29.19702,71.84685,28.153145,32.21437,38.221436,32.567726,40.371025,1,0,Grand Champion 1 Division 3,75
1,1,0,0,236,0,396.99634,34.01,2335,723,1781,554,327,883,34.630207,13.760272,56.150574,16.084627,7.424097,20.340708,3,0.4,68.652176,41.064457,44.47199,14.463551,60.839752,37.670113,1.490136,2829,2534,2985,3595,43.60428,24.446142,31.94957,59.900837,40.099167,66.024895,33.975105,20.969114,44.035137,42.136585,27.939926,2,0,Silver 1 Division 4,16
1,1,0,0,234,0,343.27005,46.49,2019,116,1610,409,93,381,21.66903,12.983849,40.988697,19.178747,13.435089,26.397472,0,0.0,56.52174,58.73672,33.7864,7.4768834,70.1754,28.354177,1.4704325,3470,3588,3427,3773,64.75903,12.208887,23.032085,74.6761,25.323902,79.38956,20.610443,62.028904,19.778976,32.445454,42.41995,0,0,Silver 1 Division 4,16
2,1,1,0,328,0,228.25075,54.54,1227,238,841,386,474,118,3.1158924,28.064735,17.380032,14.939444,26.416306,41.264225,15,0.14,56.260868,61.784737,33.564377,4.650883,65.852486,33.526375,0.6211366,3005,2803,3206,3331,58.377842,15.312368,26.309788,72.3009,27.699093,73.354935,26.645061,37.452717,35.840515,32.120045,44.4596,0,0,Platinum 3 Division 3,47
2,0,0,0,96,0,362.11026,42.81,1891,538,1105,786,94,333,15.415058,5.8436794,45.59589,15.975481,26.488522,11.940108,76,0.12,66.347824,46.8515,40.319546,12.828947,62.171055,34.31391,3.5150378,2588,2391,2864,3676,38.765663,32.62218,28.612154,53.881577,46.118423,72.56265,27.437342,31.979065,37.5004,37.149334,25.883255,2,0,Grand Champion 1 Division 2,74
3,1,2,0,399,0,299.6033,58.81,1586,344,1338,248,343,169,8.185883,29.66123,12.570209,23.260073,19.829062,44.34066,52,0.14,58.565216,61.928154,30.932432,7.139413,68.36538,29.660658,1.9739617,2860,2713,2969,3764,53.1282,15.963474,30.908323,71.65029,28.349707,75.263695,24.736301,39.292236,31.23229,35.419685,35.76601,0,0,Diamond 3 Division 4,60
1,0,1,0,172,0,209.30672,56.4,1108,272,358,750,193,31,0.7587684,7.5908318,12.156679,34.6005,35.159176,18.083645,66,0.14,53.434784,67.96593,28.924875,3.1091983,68.646164,29.710451,1.6433904,2986,3167,2785,3609,46.321934,14.050085,39.62798,68.242836,31.757164,72.06839,27.931616,35.451168,31.956427,29.40621,32.837982,0,0,Diamond 3 Division 4,60
2,0,0,1,136,0,340.59567,57.98,1803,391,1219,584,403,403,9.533405,21.96965,26.587214,13.376019,26.53016,33.50661,36,0.13,65.21739,50.13163,40.203346,9.665023,69.65231,28.919418,1.4282688,2860,2784,2943,3618,46.712257,19.72645,33.56129,63.81517,36.184826,67.2527,32.7473,27.863485,35.860462,34.821484,33.247276,4,0,Diamond 3 Division 4,60
2,2,0,1,476,1,399.59418,47.99,2232,620,1434,798,188,223,15.900817,11.741361,41.741768,12.167991,17.706196,28.384047,36,0.12,67.0,44.42177,43.197594,12.380628,48.475403,42.91544,8.6091585,2389,2265,2497,3500,44.809994,23.673098,31.516903,60.01303,39.98696,67.864426,32.13557,26.615742,39.147816,36.223667,32.135822,1,0,Grand Champion 3 Division 1,81
1,0,1,0,131,0,165.98639,35.29,427,63,103,324,105,7,18.036928,8.273404,43.20344,29.714582,12.961032,14.120943,10,0.12,51.304348,70.684654,26.605783,2.7095683,65.38857,32.373753,2.2376778,2312,1847,2353,2461,63.94702,15.198984,20.853998,73.82522,26.17478,60.275795,39.724205,57.661156,24.036278,34.402332,52.80207,0,0,Silver 2 Division 3,19
0,2,0,1,352,0,429.8633,61.26,2353,808,1925,428,890,306,5.0939317,20.18086,16.739183,19.313513,31.740997,32.20631,0,0.0,70.565216,41.233574,45.588364,13.178069,55.02375,40.773014,4.203223,1952,1871,2939,3050,44.67893,29.510012,25.811058,57.466404,42.533592,49.90818,50.091816,24.66279,41.896297,45.61094,26.367872,0,0,Bronze 2 Division 3,7
1,0,0,1,274,0,187.71056,48.54,1783,210,988,795,436,827,14.679254,15.195115,33.53484,20.582117,13.973293,31.90975,0,0.0,57.304348,65.26832,30.233917,4.4977636,70.49586,28.018091,1.4860426,2355,2199,2464,3342,51.936707,14.568284,33.495014,70.75336,29.246649,62.648777,37.35122,19.84489,49.18234,37.864964,27.021338,3,0,Silver 3 Division 3,23
2,2,3,0,592,1,386.5489,53.21,2071,512,1611,460,513,143,10.355877,14.368817,28.13443,24.025583,17.943768,29.896225,63,0.12,65.78261,47.89253,40.58241,11.525068,59.959175,35.060493,4.980337,2865,2734,3072,3575,40.73129,24.325298,34.943413,54.395077,45.604923,73.56049,26.439507,30.734774,33.783363,35.8365,34.249985,1,0,Grand Champion 1 Division 3,75
4,1,1,1,378,1,403.43243,49.34,2241,649,1750,491,376,309,12.187584,11.554501,28.191767,21.486698,19.712902,30.608639,18,0.21,62.95652,50.24251,38.569626,11.187866,67.01158,32.100655,0.88776535,2212,1978,2623,3031,30.591728,33.16088,36.24739,48.06138,51.93862,70.566444,29.433552,20.612679,47.79621,41.46539,30.093912,0,2,Diamond 1 Division 3,51
1,1,2,0,392,0,315.02917,53.02,1701,641,1010,691,233,83,4.034324,2.4292374,22.012407,32.17783,20.814327,24.99544,84,0.11,62.391304,56.87174,37.482494,5.645762,64.60897,33.71965,1.6713839,2943,2654,3283,3649,44.191864,23.3666,32.44153,62.574112,37.42589,65.149254,34.850742,35.404514,37.31827,35.651447,41.639656,1,0,Diamond 3 Division 1,57
0,0,1,1,235,0,223.72441,58.44,1208,284,709,499,228,43,8.621168,7.818625,22.31482,22.22153,20.315317,35.148327,35,0.19,55.652172,64.199066,32.26785,3.5330868,58.585552,39.124763,2.2896829,2551,2609,2513,3370,49.193302,22.666342,28.14035,64.39013,35.609875,76.19033,23.80967,36.392258,21.66867,38.27515,22.718153,1,2,Diamond 3 Division 1,57
2,0,1,0,164,0,277.6183,48.35,1499,774,861,638,259,190,2.5959194,26.218477,21.600681,30.101261,25.95315,22.344902,22,0.16,60.173912,58.306274,34.253246,7.440476,68.247955,28.502283,3.2497594,3044,3072,3040,3707,43.521523,31.914381,24.564093,57.046654,42.953342,61.757458,38.242546,30.71272,41.48532,26.545668,37.071335,1,1,Diamond 3 Division 1,57
5,1,1,0,395,0,302.6677,49.89,1543,118,1003,540,501,112,12.446057,13.011639,38.052944,20.365324,12.291855,29.28987,16,0.1,61.260868,52.776993,41.47371,5.749299,57.23601,38.41356,4.3504286,2770,2361,3107,3648,52.731224,17.50252,29.766254,72.32863,27.671371,71.42047,28.57953,41.454163,27.46175,35.53681,33.052177,0,1,Champion 2 Division 3,67
3,2,0,3,599,1,280.06522,39.28,1603,484,873,730,126,221,16.804495,4.201852,41.366707,29.014528,15.042439,14.576319,24,0.1,62.304348,53.618446,37.393837,8.987714,59.019318,38.57296,2.4077177,2022,1915,2154,2956,44.598972,26.994118,28.406904,58.807682,41.192314,72.49814,27.501856,23.469803,39.601654,42.600895,23.469803,0,0,Diamond 1 Division 3,51
0,0,1,0,249,0,328.95282,64.39,1723,367,1083,640,576,401,1.8169091,15.642601,10.10286,20.096432,25.432339,44.36837,18,0.17,56.04348,61.97526,30.93141,7.0933285,70.15023,27.416683,2.4330823,2538,2421,2712,3127,55.657936,22.67233,21.669737,65.97639,34.023613,77.21835,22.781649,42.543037,27.365005,29.656029,42.924873,2,0,Diamond 1 Division 3,51
2,1,0,0,262,0,273.00082,62.22,1497,376,950,547,370,30,5.7262697,17.69247,11.4012985,19.059168,29.36915,40.17038,33,0.11,56.304348,62.730534,32.526726,4.7427464,67.68273,29.283764,3.0335066,2583,2464,2581,3288,51.543182,15.411271,33.045547,65.77394,34.22606,80.4217,19.578306,40.33312,23.646698,34.649403,34.1327,0,1,Diamond 1 Division 4,52
2,0,1,0,216,0,225.58585,55.59,1237,253,582,655,317,122,6.641135,12.251907,14.931871,18.339844,36.420288,30.308,0,0.0,56.782608,61.90434,34.624958,3.4706964,65.18466,33.15467,1.6606624,2093,1841,2313,3054,44.117386,28.404064,27.478544,58.58302,41.41698,63.544506,36.455498,15.409865,46.837482,41.27534,13.008722,0,1,Diamond 1 Division 4,52
3,0,1,0,192,0,298.1672,51.54,1635,399,1270,365,144,276,9.647123,17.397648,18.02579,24.771654,24.505999,32.696552,25,0.42,58.782608,56.674526,30.672256,12.653215,64.22873,34.664883,1.106388,3533,3532,3611,3577,58.332844,22.555756,19.111395,67.78373,32.21627,73.66215,26.337856,44.284367,28.904896,23.768272,52.855534,0,0,Diamond 1 Division 4,52
2,2,0,0,342,1,381.35062,47.75,2128,202,1712,416,389,377,22.675547,8.942386,35.481403,26.094368,14.284873,24.139349,88,0.16,64.652176,49.845093,36.813232,13.34167,56.17486,42.78487,1.0402752,2319,2369,2262,3378,46.695847,28.113008,25.191143,61.057896,38.942097,63.560135,36.439857,23.11759,47.400017,49.610226,23.416265,2,0,Gold 3 Division 3,35
1,1,2,0,333,0,325.61752,53.8,1817,801,1331,486,178,170,10.9256,19.02273,25.576887,18.272667,14.229907,41.920536,26,0.14,57.217392,61.15052,30.68916,8.160323,53.951958,38.717957,7.3300843,3076,3020,3042,3527,60.544987,15.449827,24.005192,72.825836,27.174164,73.19781,26.802193,41.665424,26.97052,31.510408,36.468445,1,1,Gold 3 Division 3,35
3,1,2,2,488,0,352.63208,47.91,1812,230,1302,510,123,311,15.091953,12.296065,35.728436,27.05932,16.666126,20.546122,35,0.15,57.434784,61.967457,29.871397,8.161151,63.77766,31.73036,4.4919853,2596,2612,2596,2917,63.52471,13.759371,22.715914,75.87005,24.129944,72.485146,27.514856,44.792583,38.792126,44.825016,39.408386,0,1,Platinum 2 Division 4,44
4,2,0,0,354,0,183.7112,54.59,944,200,394,550,210,62,4.0511174,11.764133,8.057291,33.729298,23.988598,34.22482,33,0.2,55.782608,70.08838,24.406504,5.5051126,69.3222,28.370186,2.307623,2776,2593,2958,3145,56.68607,12.657235,30.65669,76.07082,23.929173,68.5741,31.4259,41.808567,48.03607,41.257175,48.425285,0,0,Platinum 2 Division 4,44
1,0,0,1,76,0,290.78305,58.26,713,109,623,90,82,41,5.662045,14.369223,18.620892,23.392494,22.771797,35.21482,18,0.13,55.391304,72.883316,22.937962,4.1787205,68.37031,29.463198,2.166506,2407,2421,2382,2912,72.95872,12.170502,14.870772,81.350044,18.649952,76.84197,23.158031,30.655249,39.76346,27.52855,39.219685,0,0,Platinum 2 Division 4,44
1,1,1,0,285,1,377.99667,53.26,2034,157,1734,300,577,358,7.8486032,21.802021,23.291155,22.310347,28.461586,25.936914,25,0.2,62.826088,49.081512,39.687565,11.23092,59.18459,36.765236,4.0501795,2863,2795,2911,3370,52.069893,19.498209,28.4319,67.60357,32.396427,74.377975,25.622034,28.990894,38.437714,33.667847,35.619156,0,0,Platinum 2 Division 3,43
2,0,1,1,200,0,311.46628,52.04,1676,307,951,725,276,191,12.051663,13.665366,27.97668,23.16943,22.180508,26.673382,58,0.12,58.391304,63.3847,30.541122,6.0741806,67.610344,31.652035,0.7376217,2702,3059,2398,3348,58.80368,15.943977,25.252346,73.66363,26.33638,75.10602,24.893986,37.13684,28.83603,35.804993,28.340458,0,0,Platinum 2 Division 3,43
0,0,0,1,56,0,117.15665,29.46,89,12,66,23,33,0,10.355418,0.0,32.70362,14.060081,0.0,53.236294,0,0.0,43.04348,85.25641,14.743589,0.0,77.1906,22.809402,0.0,2961,2037,3432,3345,77.66123,7.6340327,14.70474,85.17871,14.82129,73.28541,26.71459,59.675293,34.00614,44.75647,48.486176,0,0,Bronze 3 Division 2,10
0,0,0,0,24,0,221.14961,28.15,168,23,96,72,3,0,12.768758,0.15357612,77.899826,12.873462,0.0,9.226713,0,0.0,52.434784,76.27645,22.947,0.7765482,62.958645,37.04135,0.0,2921,1393,3735,3172,66.02601,3.3197439,30.654243,81.76699,18.233011,59.716557,40.28344,22.59763,56.823166,34.44493,44.975864,0,0,Bronze 3 Division 2,10
1,1,0,0,132,1,161.91312,65.18,123,7,92,31,23,10,0.0,2.501097,36.200256,0.0,19.70475,44.094994,7,0.06,71.95652,48.294357,43.831795,7.8738465,54.47329,45.52671,0.0,3877,1754,4224,3818,90.83691,0.0,9.16309,95.15126,4.8487453,36.172493,63.827503,51.777092,15.796401,46.73102,21.281263,0,0,Bronze 3 Division 2,10
2,1,1,0,300,0,234.55278,64.04,1278,189,837,441,466,240,0.92377335,20.06913,12.848297,18.157894,31.947369,37.04644,25,0.37,55.652172,62.3242,31.00402,6.6717887,67.03995,31.905212,1.0548398,3085,3121,3038,3300,67.143364,10.019501,22.837135,79.57393,20.426071,75.88346,24.116535,48.20751,26.9179,30.19087,44.353355,1,0,Gold 3 Division 1,33
1,0,0,1,144,0,190.13826,47.55,1036,393,656,380,243,146,7.5431294,21.139727,26.263466,28.155462,15.809388,29.771675,0,0.0,54.739132,65.38736,31.116058,3.4965866,68.788025,27.593575,3.6183915,2401,2177,2605,3270,53.5322,20.121696,26.346094,71.52949,28.47051,65.342834,34.65717,20.096657,47.075733,44.29218,19.117826,0,0,Gold 3 Division 1,33
0,0,1,0,141,0,219.13617,51.5,1194,100,707,487,107,212,9.806681,21.766794,24.130527,20.736639,20.083368,35.049458,26,0.18,56.826088,61.757492,33.743904,4.4985967,70.56773,29.151651,0.28061676,3009,3011,3014,3269,56.762665,14.210605,29.026733,69.77109,30.228918,71.63492,28.365088,33.861492,27.31555,27.070843,39.55096,0,0,Gold 3 Division 1,33
1,0,3,1,412,1,359.78412,52.12,1933,479,1228,705,389,123,6.176325,11.574018,30.625473,19.027716,20.814781,29.532032,76,0.12,62.347828,53.685913,36.990814,9.323277,55.053726,38.645958,6.3003206,2638,2720,2570,3379,47.653538,22.402132,29.944332,65.17614,34.82386,77.03451,22.96549,43.243576,28.415438,41.754566,30.152626,1,0,Champion 2 Division 4,68
3,2,1,1,559,1,171.41528,44.08,1106,342,561,545,48,154,13.5561695,10.6010895,34.37251,26.076796,21.546549,18.004143,15,0.14,58.04348,62.10227,34.662903,3.2348347,68.39624,31.0743,0.52946067,2919,2820,2999,3351,52.55408,22.858152,24.587767,66.70869,33.29131,65.204346,34.79565,30.299898,43.0863,30.041588,45.15279,0,2,Gold 2 Division 4,32
1,0,5,0,567,0,312.48965,42.89,3768,812,2617,1151,407,651,15.049483,17.764141,40.483097,20.666908,15.584905,23.26509,65,0.14,62.652172,49.279575,39.887463,10.832957,65.770744,32.69827,1.5309815,3577,3707,3469,4060,53.827454,18.248863,27.923683,69.42176,30.578243,75.21477,24.78524,37.84486,33.739704,30.27036,41.175983,1,1,Champion 1 Division 3,63
1,2,0,0,312,0,436.01608,54.08,1665,164,1366,299,246,207,11.16882,16.978004,32.448772,13.321776,17.980175,36.24928,40,0.11,64.08696,50.34425,37.74979,11.905962,53.45088,43.51805,3.0310662,3019,2968,3063,3769,41.116707,24.02183,34.861458,57.972294,42.02771,66.33082,33.669186,27.976606,38.276886,33.25768,36.531075,1,0,Diamond 2 Division 2,54
2,0,1,1,188,0,305.86594,65.79,1168,246,816,352,347,83,4.718052,17.741796,10.021129,15.066188,24.781164,50.131516,27,0.23,57.739132,62.098183,33.8774,4.0244203,76.63013,22.937954,0.4319296,3549,3426,3594,3904,47.018024,11.815765,41.16621,69.09627,30.903732,75.180664,24.819338,47.224163,26.230797,26.405378,42.815994,0,0,Diamond 2 Division 2,54
1,0,0,1,130,0,291.98672,47.73,1115,479,850,265,57,129,13.385999,16.689945,28.649675,21.520075,25.372324,24.457924,10,0.14,58.434784,62.635036,29.478975,7.88599,57.55183,41.380314,1.0678523,2776,2425,3029,3524,45.40469,27.210405,27.384912,58.403625,41.59638,70.253876,29.746124,26.885475,38.233242,43.077866,22.52095,0,0,Diamond 2 Division 2,54
0,0,0,1,246,0,280.43057,49.58,1524,314,979,545,323,70,8.415371,21.535254,28.32363,22.041067,17.906836,31.728472,37,0.17,58.739132,61.16202,32.161816,6.676157,64.47088,34.105473,1.4236566,2361,2173,2408,3300,52.780495,20.330992,26.888512,65.996376,34.003616,68.455086,31.54492,37.2006,39.16337,41.739506,28.306805,0,1,Diamond 2 Division 3,55
1,1,0,0,190,0,337.28952,49.87,1833,393,1241,592,165,160,5.468151,13.582973,25.054838,25.505573,19.417652,30.021935,52,0.14,60.739132,55.692287,36.238113,8.069596,66.84724,29.47567,3.6770985,2795,2648,2907,3300,54.648766,17.714773,27.63646,71.51059,28.489418,69.5528,30.4472,32.723034,28.828165,23.829237,38.05931,1,1,Diamond 2 Division 3,55
0,0,1,0,140,0,345.56998,50.54,1878,136,1433,445,174,147,17.671051,8.197626,29.76794,26.072302,14.472349,29.687407,45,0.16,63.565216,49.9002,39.91429,10.185512,61.2657,34.19044,4.5438533,2976,3098,2772,3311,57.294235,14.958319,27.747446,72.640015,27.359987,67.7586,32.2414,32.569695,31.03628,33.36707,35.45251,1,0,Diamond 2 Division 3,55
5,2,0,1,510,1,338.49365,52.99,1731,418,1215,516,96,238,8.978914,16.527067,30.162794,16.17763,20.713535,32.94604,29,0.21,59.391304,59.74192,34.49005,5.768035,65.42396,30.50278,4.073256,2763,2543,2963,3510,44.978233,23.961445,31.060326,63.57898,36.42102,74.434074,25.56592,54.883816,44.259037,50.97285,47.876675,1,1,Diamond 2 Division 4,56
4,2,0,1,374,0,243.26175,29.88,1244,378,552,692,54,60,19.144152,3.3210573,59.229095,19.447376,3.7687945,17.554735,61,0.11,63.52174,49.72786,43.52315,6.748981,55.926353,41.812584,2.2610643,3111,3124,3145,3510,40.626358,29.890526,29.483112,54.54687,45.453133,70.305405,29.694593,43.737576,53.840893,46.801167,51.1684,1,1,Diamond 2 Division 4,56
0,0,0,0,0,0,501.63934,55.76,102,0,92,10,7,0,0.0,16.80328,13.198573,54.221165,0.0,32.58026,0,0.0,62.260868,61.80758,27.016521,11.175899,59.14397,40.85603,0.0,3039,4594,2405,3132,84.14397,0.0,15.856031,97.278915,2.7210884,80.75802,19.241982,36.065575,8.196721,12.295082,29.508198,0,0,Diamond 2 Division 4,56
